STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       2213;201104010000;201104012359;    3;  0.00;  -999;  -999;-999;eor
       2213;201104020000;201104022359;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030000;201104030059;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030100;201104030159;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030200;201104030259;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030300;201104030359;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030400;201104030459;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030500;201104030559;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030600;201104030659;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030700;201104030759;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030800;201104030859;    3;  0.00;  -999;  -999;-999;eor
       2213;201104030900;201104030959;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031000;201104031059;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031100;201104031100;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031101;201104031101;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031102;201104031102;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031103;201104031103;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031104;201104031104;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031105;201104031105;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031106;201104031106;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031107;201104031107;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031108;201104031108;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031109;201104031109;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031110;201104031110;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031111;201104031111;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031112;201104031112;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031113;201104031113;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031114;201104031114;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031115;201104031115;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031116;201104031116;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031117;201104031117;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031118;201104031118;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031119;201104031119;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031120;201104031120;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031121;201104031121;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031122;201104031122;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031123;201104031123;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031124;201104031124;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031125;201104031125;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031126;201104031126;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031127;201104031127;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031128;201104031128;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031129;201104031129;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031130;201104031130;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031131;201104031131;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031132;201104031132;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031133;201104031133;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031134;201104031134;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031135;201104031135;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031136;201104031136;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031137;201104031137;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031138;201104031138;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031139;201104031139;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031140;201104031140;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031141;201104031141;    3;  0.06;  -999;  -999;-999;eor
       2213;201104031142;201104031142;    3;  0.05;  -999;  -999;-999;eor
       2213;201104031143;201104031143;    3;  0.07;  -999;  -999;-999;eor
       2213;201104031144;201104031144;    3;  0.06;  -999;  -999;-999;eor
       2213;201104031145;201104031145;    3;  0.02;  -999;  -999;-999;eor
       2213;201104031146;201104031146;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031147;201104031147;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031148;201104031148;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031149;201104031149;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031150;201104031150;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031151;201104031151;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031152;201104031152;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031153;201104031153;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031154;201104031154;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031155;201104031155;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031156;201104031156;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031157;201104031157;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031158;201104031158;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031159;201104031159;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031200;201104031200;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031201;201104031201;    3;  0.01;  -999;  -999;-999;eor
       2213;201104031202;201104031202;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031203;201104031203;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031204;201104031204;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031205;201104031205;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031206;201104031206;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031207;201104031207;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031208;201104031208;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031209;201104031209;    3;  0.01;  -999;  -999;-999;eor
       2213;201104031210;201104031210;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031211;201104031211;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031212;201104031212;    3;  0.05;  -999;  -999;-999;eor
       2213;201104031213;201104031213;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031214;201104031214;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031215;201104031215;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031216;201104031216;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031217;201104031217;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031218;201104031218;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031219;201104031219;    3;  0.00;  -999;  -999;-999;eor
       2213;201104031220;201104031220;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031221;201104031221;    3;  0.01;  -999;  -999;-999;eor
       2213;201104031222;201104031222;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031223;201104031223;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031224;201104031224;    3;  0.06;  -999;  -999;-999;eor
       2213;201104031225;201104031225;    3;  0.07;  -999;  -999;-999;eor
       2213;201104031226;201104031226;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031227;201104031227;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031228;201104031228;    3;  0.05;  -999;  -999;-999;eor
       2213;201104031229;201104031229;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031230;201104031230;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031231;201104031231;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031232;201104031232;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031233;201104031233;    3;  0.06;  -999;  -999;-999;eor
       2213;201104031234;201104031234;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031235;201104031235;    3;  0.06;  -999;  -999;-999;eor
       2213;201104031236;201104031236;    3;  0.05;  -999;  -999;-999;eor
       2213;201104031237;201104031237;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031238;201104031238;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031239;201104031239;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031240;201104031240;    3;  0.03;  -999;  -999;-999;eor
       2213;201104031241;201104031241;    3;  0.04;  -999;  -999;-999;eor
       2213;201104031242;201104031242;    3;  0.04;  -999;  -999;-999;eor
