STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       3602;201109010000;201109012359;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020000;201109020059;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020100;201109020159;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020200;201109020259;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020300;201109020300;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020301;201109020301;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020302;201109020302;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020303;201109020303;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020304;201109020304;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020305;201109020305;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020306;201109020306;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020307;201109020307;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020308;201109020308;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020309;201109020309;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020310;201109020310;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020311;201109020311;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020312;201109020312;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020313;201109020313;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020314;201109020314;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020315;201109020315;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020316;201109020316;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020317;201109020317;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020318;201109020318;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020319;201109020319;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020320;201109020320;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020321;201109020321;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020322;201109020322;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020323;201109020323;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020324;201109020324;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020325;201109020325;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020326;201109020326;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020327;201109020327;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020328;201109020328;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020329;201109020329;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020330;201109020330;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020331;201109020331;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020332;201109020332;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020333;201109020333;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020334;201109020334;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020335;201109020335;    3;  0.00;  -999;  -999;-999;eor
       3602;201109020336;201109020336;    3;  0.00;  -999;  -999;-999;eor
