STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       3591;201104010000;201104012359;    3;  0.00;  -999;  -999;-999;eor
       3591;201104020000;201104022359;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030000;201104030059;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030100;201104030159;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030200;201104030259;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030300;201104030300;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030301;201104030301;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030302;201104030302;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030303;201104030303;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030304;201104030304;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030305;201104030305;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030306;201104030306;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030307;201104030307;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030308;201104030308;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030309;201104030309;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030310;201104030310;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030311;201104030311;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030312;201104030312;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030313;201104030313;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030314;201104030314;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030315;201104030315;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030316;201104030316;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030317;201104030317;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030318;201104030318;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030319;201104030319;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030320;201104030320;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030321;201104030321;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030322;201104030322;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030323;201104030323;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030324;201104030324;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030325;201104030325;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030326;201104030326;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030327;201104030327;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030328;201104030328;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030329;201104030329;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030330;201104030330;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030331;201104030331;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030332;201104030332;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030333;201104030333;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030334;201104030334;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030335;201104030335;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030336;201104030336;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030337;201104030337;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030338;201104030338;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030339;201104030339;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030340;201104030340;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030341;201104030341;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030342;201104030342;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030343;201104030343;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030344;201104030344;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030345;201104030345;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030346;201104030346;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030347;201104030347;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030348;201104030348;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030349;201104030349;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030350;201104030350;    3;  0.04;  -999;  -999;-999;eor
       3591;201104030351;201104030351;    3;  0.06;  -999;  -999;-999;eor
       3591;201104030352;201104030352;    3;  0.07;  -999;  -999;-999;eor
       3591;201104030353;201104030353;    3;  0.10;  -999;  -999;-999;eor
       3591;201104030354;201104030354;    3;  0.22;  -999;  -999;-999;eor
       3591;201104030355;201104030355;    3;  0.17;  -999;  -999;-999;eor
       3591;201104030356;201104030356;    3;  0.09;  -999;  -999;-999;eor
       3591;201104030357;201104030357;    3;  0.07;  -999;  -999;-999;eor
       3591;201104030358;201104030358;    3;  0.01;  -999;  -999;-999;eor
       3591;201104030359;201104030359;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030400;201104030459;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030500;201104030559;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030600;201104030659;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030700;201104030759;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030800;201104030859;    3;  0.00;  -999;  -999;-999;eor
       3591;201104030900;201104030959;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031000;201104031000;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031001;201104031001;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031002;201104031002;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031003;201104031003;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031004;201104031004;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031005;201104031005;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031006;201104031006;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031007;201104031007;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031008;201104031008;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031009;201104031009;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031010;201104031010;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031011;201104031011;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031012;201104031012;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031013;201104031013;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031014;201104031014;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031015;201104031015;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031016;201104031016;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031017;201104031017;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031018;201104031018;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031019;201104031019;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031020;201104031020;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031021;201104031021;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031022;201104031022;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031023;201104031023;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031024;201104031024;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031025;201104031025;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031026;201104031026;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031027;201104031027;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031028;201104031028;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031029;201104031029;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031030;201104031030;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031031;201104031031;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031032;201104031032;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031033;201104031033;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031034;201104031034;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031035;201104031035;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031036;201104031036;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031037;201104031037;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031038;201104031038;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031039;201104031039;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031040;201104031040;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031041;201104031041;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031042;201104031042;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031043;201104031043;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031044;201104031044;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031045;201104031045;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031046;201104031046;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031047;201104031047;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031048;201104031048;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031049;201104031049;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031050;201104031050;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031051;201104031051;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031052;201104031052;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031053;201104031053;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031054;201104031054;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031055;201104031055;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031056;201104031056;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031057;201104031057;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031058;201104031058;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031059;201104031059;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031100;201104031100;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031101;201104031101;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031102;201104031102;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031103;201104031103;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031104;201104031104;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031105;201104031105;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031106;201104031106;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031107;201104031107;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031108;201104031108;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031109;201104031109;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031110;201104031110;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031111;201104031111;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031112;201104031112;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031113;201104031113;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031114;201104031114;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031115;201104031115;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031116;201104031116;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031117;201104031117;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031118;201104031118;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031119;201104031119;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031120;201104031120;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031121;201104031121;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031122;201104031122;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031123;201104031123;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031124;201104031124;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031125;201104031125;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031126;201104031126;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031127;201104031127;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031128;201104031128;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031129;201104031129;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031130;201104031130;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031131;201104031131;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031132;201104031132;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031133;201104031133;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031134;201104031134;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031135;201104031135;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031136;201104031136;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031137;201104031137;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031138;201104031138;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031139;201104031139;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031140;201104031140;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031141;201104031141;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031142;201104031142;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031143;201104031143;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031144;201104031144;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031145;201104031145;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031146;201104031146;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031147;201104031147;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031148;201104031148;    3;  0.06;  -999;  -999;-999;eor
       3591;201104031149;201104031149;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031150;201104031150;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031151;201104031151;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031152;201104031152;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031153;201104031153;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031154;201104031154;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031155;201104031155;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031156;201104031156;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031157;201104031157;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031158;201104031158;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031159;201104031159;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031200;201104031200;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031201;201104031201;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031202;201104031202;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031203;201104031203;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031204;201104031204;    3;  0.07;  -999;  -999;-999;eor
       3591;201104031205;201104031205;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031206;201104031206;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031207;201104031207;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031208;201104031208;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031209;201104031209;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031210;201104031210;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031211;201104031211;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031212;201104031212;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031213;201104031213;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031214;201104031214;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031215;201104031215;    3;  0.06;  -999;  -999;-999;eor
       3591;201104031216;201104031216;    3;  0.07;  -999;  -999;-999;eor
       3591;201104031217;201104031217;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031218;201104031218;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031219;201104031219;    3;  0.12;  -999;  -999;-999;eor
       3591;201104031220;201104031220;    3;  0.09;  -999;  -999;-999;eor
       3591;201104031221;201104031221;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031222;201104031222;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031223;201104031223;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031224;201104031224;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031225;201104031225;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031226;201104031226;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031227;201104031227;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031228;201104031228;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031229;201104031229;    3;  0.02;  -999;  -999;-999;eor
       3591;201104031230;201104031230;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031231;201104031231;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031232;201104031232;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031233;201104031233;    3;  0.04;  -999;  -999;-999;eor
       3591;201104031234;201104031234;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031235;201104031235;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031236;201104031236;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031237;201104031237;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031238;201104031238;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031239;201104031239;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031240;201104031240;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031241;201104031241;    3;  0.05;  -999;  -999;-999;eor
       3591;201104031242;201104031242;    3;  0.01;  -999;  -999;-999;eor
       3591;201104031243;201104031243;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031244;201104031244;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031245;201104031245;    3;  0.00;  -999;  -999;-999;eor
       3591;201104031246;201104031246;    3;  0.03;  -999;  -999;-999;eor
       3591;201104031247;201104031247;    3;  0.01;  -999;  -999;-999;eor
