STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN;RS_01;RTH_01;RWH_01;RS_IND_01;eor
       3339;201105010000;201105012359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105020000;201105022359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105030000;201105032359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105040000;201105042359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105050000;201105052359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105060000;201105062359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105070000;201105072359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105080000;201105082359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105090000;201105092359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100000;201105100059;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100100;201105100159;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100200;201105100259;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100300;201105100359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100400;201105100459;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100500;201105100559;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100600;201105100659;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100700;201105100759;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100800;201105100859;    3;  0.00;  -999;  -999;-999;eor
       3339;201105100900;201105100959;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101000;201105101059;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101100;201105101159;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101200;201105101259;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101300;201105101359;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101400;201105101459;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101500;201105101559;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101600;201105101600;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101601;201105101601;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101602;201105101602;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101603;201105101603;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101604;201105101604;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101605;201105101605;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101606;201105101606;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101607;201105101607;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101608;201105101608;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101609;201105101609;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101610;201105101610;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101611;201105101611;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101612;201105101612;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101613;201105101613;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101614;201105101614;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101615;201105101615;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101616;201105101616;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101617;201105101617;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101618;201105101618;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101619;201105101619;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101620;201105101620;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101621;201105101621;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101622;201105101622;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101623;201105101623;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101624;201105101624;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101625;201105101625;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101626;201105101626;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101627;201105101627;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101628;201105101628;    3;  0.00;  -999;  -999;-999;eor
       3339;201105101629;201105101629;    3;  0.00;  -999;  -999;-999;eor
